id,condiciones_clima,temperatura,temp_rocio,humedad,vel_viento,dir_viento,visibilidad,presion,precipitacion,niebla,lluvia,nieve
6281,despejado,12.2,6.1,66.0,9.3,250,16.1,29.9,,No,No,No
3896,nublado,20.0,10.6,55.0,0.0,0,16.1,29.9,,No,No,No
5166,despejado,0.0,-17.2,27.0,16.7,320,16.1,30.0,,No,No,No
6519,despejado,3.3,-16.1,23.0,5.6,240,16.1,30.4,,No,No,No
6873,bruma,12.8,8.9,77.0,0.0,0,9.7,29.9,,No,No,No
7721,nublado,12.2,6.1,66.0,14.8,60,16.1,29.7,,No,No,No
7832,despejado,25.0,12.8,47.0,13.0,360,16.1,30.1,,No,No,No
5320,nieve ligera,2.2,-4.4,62.0,7.4,0,3.2,30.0,0.0,No,No,Si
6266,llovizna,4.4,2.2,86.0,14.8,70,8.0,29.9,3.0,No,Si,No
1641,nieve,-3.3,-6.1,81.0,7.4,0,0.8,30.4,0.8,No,No,Si
2395,despejado,-1.1,-11.1,47.0,9.3,270,16.1,30.1,,No,No,No
1246,nublado,16.7,13.3,80.0,0.0,0,11.3,30.1,,No,No,No
3799,llovizna,5.6,2.8,82.0,29.6,70,4.8,30.1,1.0,No,Si,No
3255,despejado,16.7,2.8,39.0,18.5,30,16.1,29.9,,No,No,No
1344,despejado,5.6,-8.9,35.0,0.0,0,16.1,30.3,,No,No,No
4306,parcialmente nublado,-7.8,-16.7,50.0,16.7,360,16.1,30.3,,No,No,No
5730,nieve ligera,-2.0,-4.0,86.0,9.3,0,1.2,30.3,1.0,No,No,Si
5184,despejado,2.8,-6.1,52.0,11.1,0,16.1,30.3,,No,No,No
7603,despejado,-3.9,-15.6,41.0,7.4,0,16.1,30.3,,No,No,No
8193,nublado,23.9,17.2,66.0,0.0,0,12.9,30.2,,No,No,No
1003,despejado,13.9,-3.9,29.0,13.0,240,16.1,29.8,,No,No,No
6074,despejado,16.1,0.0,34.0,7.4,0,16.1,30.1,,No,No,No
6033,despejado,16.1,1.1,36.0,11.1,220,16.1,29.8,,No,No,No
2403,desconocido,13.0,9.0,77.0,,0,,,,No,No,No
875,bruma,7.8,5.0,83.0,13.0,80,9.7,29.9,,No,No,No
6601,nieve ligera,1.1,-1.7,82.0,13.0,40,2.8,29.9,0.3,No,No,Si
7014,despejado,9.4,0.0,52.0,13.0,160,16.1,30.2,,No,No,No
1883,desconocido,9.0,-3.0,43.0,,0,,,,No,No,No
1158,nublado,11.1,10.0,93.0,13.0,90,6.4,29.9,0.3,No,No,No
4828,parcialmente nublado,12.2,1.7,49.0,0.0,0,16.1,30.3,,No,No,No
6787,despejado,24.4,12.2,46.0,7.4,0,16.1,29.8,,No,No,No
5878,despejado,13.9,10.0,77.0,0.0,0,16.1,29.9,,No,No,No
1732,despejado,3.9,-9.4,38.0,20.4,250,16.1,30.0,,No,No,No
2136,bruma,20.6,16.1,75.0,0.0,0,9.7,30.0,,No,No,No
5532,despejado,6.7,-2.2,53.0,,0,16.1,30.4,,No,No,No
3555,principalmente_nublado,22.2,17.2,73.0,9.3,160,16.1,30.1,,No,No,No
3913,despejado,29.4,10.0,30.0,7.4,0,12.9,30.0,,No,No,No
3483,despejado,7.2,-0.6,58.0,5.6,0,16.1,30.0,,No,No,No
1788,despejado,4.4,-3.9,55.0,7.4,290,16.1,30.3,,No,No,No
1926,llovizna,13.3,11.7,90.0,5.6,0,8.0,30.0,0.3,No,Si,No
1331,despejado,5.6,-3.3,53.0,9.3,0,16.1,30.1,,No,No,No
7527,despejado,-3.3,-15.0,41.0,7.4,0,16.1,30.2,,No,No,No
7096,nublado,10.6,5.0,68.0,14.8,310,16.1,30.0,,No,No,No
782,despejado,12.8,5.0,59.0,14.8,170,16.1,29.9,,No,No,No
5936,nublado,15.6,6.1,53.0,0.0,0,16.1,30.1,,No,No,No
7978,nublado,24.4,15.6,58.0,0.0,0,14.5,30.2,,No,No,No
3293,desconocido,19.0,-4.0,21.0,,0,,,,No,No,No
5248,despejado,13.3,5.0,57.0,5.6,270,16.1,30.1,,No,No,No
7008,despejado,1.7,-10.0,42.0,0.0,0,16.1,30.1,,No,No,No
1562,nublado,6.1,1.1,71.0,9.3,110,16.1,30.4,,No,No,No
961,despejado,6.1,-3.3,51.0,,0,16.1,30.3,,No,No,No
7563,despejado,21.7,11.1,51.0,9.3,0,16.1,30.2,,No,No,No
2158,despejado,4.4,-4.4,53.0,7.4,0,16.1,30.4,,No,No,No
52,nublado,8.9,7.2,89.0,0.0,0,4.0,30.0,,No,No,No
1086,despejado,16.7,-4.4,23.0,0.0,0,16.1,30.4,,No,No,No
7047,lluvia fuerte,18.9,17.8,93.0,7.4,0,0.8,29.6,10.4,Si,Si,No
6393,despejado,24.4,12.8,48.0,7.4,70,16.1,30.2,,No,No,No
2907,llovizna,11.1,9.4,89.0,0.0,0,6.4,29.4,0.8,No,Si,No
2966,nublado,25.6,20.0,71.0,9.3,300,16.1,29.8,,No,No,No
2892,despejado,-2.2,-16.7,33.0,18.5,40,16.1,30.5,,No,No,No
8292,despejado,11.1,-7.2,27.0,11.1,350,16.1,30.1,,No,No,No
5786,despejado,12.2,6.7,69.0,11.1,0,16.1,30.4,,No,No,No
2594,despejado,27.2,11.1,36.0,5.6,0,16.1,29.9,,No,No,No
27,despejado,18.3,8.9,54.0,7.4,290,16.1,30.0,,No,No,No
5208,nieve ligera,1.1,-1.7,82.0,7.4,0,2.0,30.0,0.5,No,No,Si
5588,nublado,17.8,10.6,63.0,13.0,60,16.1,30.3,,No,No,No
7751,nublado,24.4,21.1,82.0,11.1,250,12.9,29.8,,No,No,No
3106,llovizna,12.2,10.0,86.0,13.0,180,2.8,30.0,1.0,No,Si,No
7606,nublado,12.8,7.2,69.0,0.0,0,16.1,30.1,,No,No,No
7570,despejado,16.1,-0.6,32.0,9.3,160,16.1,30.3,,No,No,No
7286,nublado,5.0,2.8,86.0,11.1,230,12.9,30.0,,No,No,No
1169,nieve,-3.3,-6.1,81.0,7.4,0,0.8,30.4,0.8,No,No,Si
5167,despejado,-3.3,-15.0,41.0,20.4,300,16.1,30.2,,No,No,No
5608,nublado,10.0,5.6,74.0,9.3,0,16.1,29.8,,No,No,No
2420,despejado,28.3,6.7,25.0,11.1,0,12.9,30.0,,No,No,No
1323,despejado,10.6,-8.9,25.0,11.1,0,16.1,30.1,,No,No,No
7259,despejado,18.3,-3.3,23.0,16.7,250,16.1,30.1,,No,No,No
7113,despejado,11.7,-4.4,32.0,13.0,250,16.1,29.9,,No,No,No
1130,despejado,1.7,-8.3,48.0,7.4,260,16.1,30.1,,No,No,No
3848,principalmente_nublado,6.1,-6.1,42.0,18.5,180,16.1,30.1,,No,No,No
5974,despejado,-2.2,-16.7,33.0,18.5,40,16.1,30.5,,No,No,No
2414,nublado,17.8,6.7,48.0,7.4,210,16.1,29.9,,No,No,No
2438,nubes dispersas,-9.4,-25.0,28.0,22.2,310,16.1,30.1,,No,No,No
1227,despejado,7.2,0.6,63.0,5.6,290,16.1,30.4,,No,No,No
741,despejado,-6.1,-15.0,50.0,0.0,0,16.1,30.2,,No,No,No
2453,nublado,9.4,6.7,83.0,18.5,60,11.3,29.7,,No,No,No
4604,nieve ligera,-0.6,-3.3,82.0,7.4,10,1.6,30.1,0.3,No,No,Si
986,nublado,2.0,-1.0,81.0,20.4,70,4.8,30.2,1.0,No,No,No
7802,parcialmente nublado,26.0,9.0,34.0,0.0,0,16.1,30.0,,No,No,No
1402,llovizna,5.6,3.9,89.0,18.5,70,2.0,29.8,0.8,No,Si,No
4102,lluvia,21.1,20.0,93.0,0.0,0,4.8,30.0,1.8,No,Si,No
5331,nieve ligera,1.1,-2.8,75.0,11.1,0,3.2,30.0,0.0,No,No,Si
8167,despejado,-2.8,-10.6,56.0,0.0,0,16.1,30.1,,No,No,No
5684,nublado,22.2,17.2,73.0,9.3,0,14.5,30.1,,No,No,No
3766,despejado,6.1,-11.7,27.0,22.2,60,16.1,30.1,,No,No,No
2085,llovizna,5.6,3.9,89.0,18.5,90,4.8,29.8,0.5,No,Si,No
5314,despejado,12.8,-1.7,37.0,11.1,0,16.1,30.0,,No,No,No
4180,bruma,15.0,9.4,69.0,0.0,0,9.7,29.9,,No,No,No
2301,lluvia fuerte,20.6,19.4,93.0,5.6,150,2.0,29.9,6.1,No,Si,No
2591,despejado,13.9,-4.4,28.0,5.6,160,16.1,30.4,,No,No,No
3713,principalmente_nublado,4.4,-6.1,47.0,7.4,0,16.1,29.7,,No,No,No
7887,despejado,6.7,-8.9,32.0,18.5,310,16.1,30.1,,No,No,No
714,despejado,-3.9,-13.9,46.0,5.6,360,16.1,30.5,,No,No,No
4413,bruma,23.9,14.4,55.0,13.0,70,9.7,30.1,,No,No,No
1394,despejado,5.0,-3.9,53.0,9.3,0,16.1,30.0,,No,No,No
5356,desconocido,13.5,12.9,96.0,,0,,,,No,No,No
909,despejado,-7.8,-23.9,27.0,27.8,310,16.1,30.1,,No,No,No
8244,despejado,7.2,-6.1,39.0,,0,16.1,30.0,,No,No,No
7209,despejado,25.0,12.2,45.0,0.0,0,16.1,30.1,,No,No,No
762,despejado,24.4,13.3,50.0,7.4,0,16.1,30.1,,No,No,No
6477,nublado,22.2,17.2,73.0,9.3,0,14.5,30.1,,No,No,No
4064,parcialmente nublado,18.9,12.8,68.0,0.0,0,16.1,30.1,,No,No,No
1503,despejado,26.1,11.1,39.0,9.3,0,16.1,30.2,,No,No,No
6060,despejado,3.3,-13.3,29.0,14.8,40,16.1,30.1,,No,No,No
2520,nublado,7.2,5.0,86.0,13.0,10,12.9,29.8,,No,No,No
6771,lluvia fuerte,21.7,20.6,93.0,5.6,0,1.2,29.8,3.8,No,Si,No
4430,despejado,0.0,-16.7,28.0,13.0,310,16.1,30.0,,No,No,No
3961,principalmente_nublado,10.0,-2.2,43.0,11.1,0,16.1,29.9,,No,No,No
3099,nublado,27.2,17.8,56.0,0.0,0,12.9,30.1,,No,No,No
2771,nubes dispersas,26.1,21.7,77.0,,0,11.3,29.8,,No,No,No
7574,nublado,11.7,8.9,83.0,13.0,110,12.9,29.8,,No,No,No
340,despejado,12.2,0.6,45.0,,0,16.1,29.8,,No,No,No
7813,nublado,16.1,13.9,87.0,7.4,0,9.7,30.0,,No,No,No
1121,despejado,0.0,-15.6,31.0,9.3,250,16.1,30.2,,No,No,No
3955,despejado,18.9,-1.7,25.0,7.4,180,16.1,30.3,,No,No,No
531,nublado,-5.0,-12.2,58.0,5.6,0,14.5,30.5,,No,No,No
4384,despejado,11.1,-7.2,27.0,11.1,350,16.1,30.1,,No,No,No
5571,parcialmente nublado,2.8,-5.0,57.0,14.8,280,16.1,29.9,,No,No,No
2663,despejado,12.2,7.8,75.0,,0,16.1,30.3,,No,No,No
6348,despejado,4.4,-11.7,31.0,20.4,310,16.1,29.7,,No,No,No
7533,nublado,4.0,3.0,93.0,16.7,80,12.9,29.9,1.0,No,No,No
8266,despejado,15.6,-7.2,20.0,,0,16.1,30.4,,No,No,No
53,despejado,23.9,16.1,62.0,,0,16.1,29.9,,No,No,No
7119,lluvia congelante ligera,0.6,-1.1,89.0,13.0,90,4.8,30.2,0.8,No,Si,No
4629,nublado,6.7,-1.7,55.0,,0,16.1,29.9,,No,No,No
5734,despejado,31.7,17.8,43.0,5.6,0,14.5,29.9,,No,No,No
292,despejado,15.0,7.2,60.0,0.0,0,16.1,30.1,,No,No,No
4326,nublado,11.1,9.4,89.0,16.7,70,12.9,29.8,,No,No,No
636,principalmente_nublado,10.0,6.7,80.0,,0,16.1,29.4,,No,No,No
6279,despejado,26.0,9.0,34.0,0.0,0,16.1,30.0,,No,No,No
7023,nublado,5.0,-0.6,67.0,14.8,170,16.1,30.1,,No,No,No
5851,despejado,0.6,-11.7,40.0,14.8,280,16.1,30.2,,No,No,No
6725,despejado,25.0,12.2,45.0,5.6,0,16.1,29.8,,No,No,No
2766,despejado,24.4,12.8,48.0,7.4,70,16.1,30.2,,No,No,No
2539,despejado,0.6,-13.9,34.0,0.0,0,16.1,30.4,,No,No,No
4771,despejado,8.3,1.1,61.0,9.3,0,16.1,30.2,,No,No,No
5892,despejado,9.4,-1.7,46.0,14.8,290,16.1,29.9,,No,No,No
2212,despejado,5.6,-8.9,35.0,0.0,0,16.1,30.3,,No,No,No
6821,nubes dispersas,13.9,8.3,69.0,9.3,0,11.3,29.7,,No,No,No
2469,lluvia,0.6,-0.6,92.0,11.1,60,2.8,30.1,0.8,No,Si,No
2730,nublado,19.4,12.8,66.0,0.0,0,14.5,29.7,,No,No,No
4344,despejado,30.6,19.4,51.0,9.3,0,14.5,29.8,,No,No,No
1925,despejado,17.8,3.9,40.0,9.3,0,16.1,30.2,,No,No,No
7413,despejado,25.6,17.2,60.0,0.0,0,11.3,30.0,,No,No,No
3418,nublado,10.6,8.9,89.0,13.0,80,12.9,29.8,,No,No,No
7388,despejado,15.6,0.6,36.0,5.6,30,16.1,30.0,,No,No,No
2178,llovizna,12.2,10.0,86.0,13.0,180,2.8,30.0,1.0,No,Si,No
486,nubes dispersas,20.6,16.1,75.0,14.8,60,16.1,30.2,,No,No,No
3169,nublado,3.9,-1.1,70.0,,0,16.1,30.2,,No,No,No
370,nublado,-0.6,-4.4,76.0,0.0,0,16.1,29.7,,No,No,No
3620,bruma,19.4,12.8,66.0,5.6,0,9.7,29.9,,No,No,No
8386,nublado,12.2,6.1,66.0,0.0,0,16.1,29.6,,No,No,No
8128,despejado,6.1,-3.3,51.0,7.4,0,16.1,30.1,,No,No,No
342,despejado,22.0,12.0,53.0,13.0,270,16.1,30.1,,No,No,No
2824,nublado,3.9,-13.9,27.0,5.6,0,16.1,30.1,,No,No,No
2674,nublado,6.1,3.3,82.0,,0,12.9,30.0,,No,No,No
2875,desconocido,17.0,1.0,34.0,,0,,,,No,No,No
1646,nublado,10.6,7.2,80.0,0.0,0,16.1,29.6,0.3,No,No,No
5736,nublado,23.9,17.8,69.0,0.0,0,11.3,29.9,,No,No,No
8252,despejado,18.9,17.2,90.0,5.6,0,12.9,29.7,,No,No,No
3775,nublado,-0.6,-5.0,72.0,9.3,0,16.1,30.1,,No,No,No
4976,nublado,18.3,11.7,65.0,11.1,70,16.1,30.3,,No,No,No
4773,lluvia,11.1,8.9,86.0,14.8,70,4.8,29.8,1.5,No,Si,No
6904,nublado,12.2,6.1,66.0,0.0,0,16.1,29.6,,No,No,No
4614,bruma,20.6,17.8,84.0,5.6,270,6.4,30.0,,No,No,No
1111,nublado,12.8,11.7,93.0,13.0,180,9.7,29.6,2.5,No,No,No
2820,despejado,1.7,-12.8,34.0,,0,16.1,29.9,,No,No,No
595,desconocido,18.0,4.0,40.0,,0,,,,No,No,No
4303,despejado,22.2,8.3,41.0,7.4,30,14.5,30.3,,No,No,No
848,despejado,2.2,-6.7,52.0,0.0,0,16.1,30.3,,No,No,No
7875,despejado,16.1,7.2,56.0,0.0,0,16.1,30.3,,No,No,No
4940,nublado,11.7,-3.9,34.0,9.3,0,16.1,29.8,,No,No,No
4754,despejado,11.7,-5.0,31.0,11.1,60,16.1,30.5,,No,No,No
489,desconocido,17.5,17.0,97.0,,0,,,,No,No,No
6441,nublado,-1.7,-10.6,51.0,11.1,0,16.1,30.0,,No,No,No
5726,parcialmente nublado,-6.7,-21.1,32.0,25.9,290,16.1,30.0,,No,No,No
3935,desconocido,15.0,-4.0,27.0,,0,,,,No,No,No
3061,despejado,3.3,-14.4,27.0,13.0,230,16.1,30.4,,No,No,No
8220,despejado,11.7,-3.9,34.0,11.1,260,16.1,29.9,,No,No,No
3210,nublado,11.1,1.7,53.0,11.1,0,16.1,30.1,,No,No,No
751,despejado,6.7,-6.7,38.0,,0,16.1,29.8,,No,No,No
257,principalmente_nublado,22.8,15.6,64.0,14.8,70,14.5,30.1,,No,No,No
2797,despejado,10.0,-3.3,39.0,7.4,0,16.1,30.2,,No,No,No
5014,bruma,20.6,16.1,75.0,0.0,0,9.7,30.0,,No,No,No
7663,despejado,25.0,13.3,48.0,5.6,0,14.5,29.8,,No,No,No
49,despejado,12.8,1.1,45.0,13.0,200,16.1,30.0,,No,No,No
7828,despejado,-15.0,-25.6,41.0,11.1,0,16.1,30.3,,No,No,No
880,despejado,25.0,-1.1,18.0,11.1,180,16.1,30.1,,No,No,No
4824,nieve,-3.9,-7.8,75.0,13.0,60,0.8,30.4,0.0,No,No,Si
2865,despejado,26.1,12.2,42.0,,0,16.1,29.8,,No,No,No
6852,nublado,7.8,-0.6,56.0,7.4,0,16.1,29.7,,No,No,No
455,despejado,-1.1,-11.7,45.0,5.6,0,16.1,30.2,,No,No,No
3497,despejado,17.2,11.1,67.0,0.0,0,16.1,29.9,,No,No,No
3249,nublado,3.9,-4.4,55.0,9.3,0,16.1,29.8,,No,No,No
4742,nublado,12.2,-1.1,40.0,0.0,0,16.1,29.9,,No,No,No
8241,despejado,-2.8,-12.8,47.0,11.1,300,12.9,30.0,,No,No,No
28,despejado,26.7,20.6,69.0,5.6,0,12.9,29.7,,No,No,No
5899,despejado,16.7,3.3,41.0,,0,16.1,30.2,,No,No,No
771,despejado,2.2,-6.7,52.0,5.6,0,14.5,30.3,,No,No,No
4293,bruma,29.4,21.7,63.0,13.0,260,9.7,29.7,,No,No,No
6197,despejado,3.9,-7.8,43.0,7.4,0,16.1,30.0,,No,No,No
36,desconocido,16.1,7.8,58.0,14.8,310,16.1,29.9,,No,No,No
7067,nieve,0.6,-1.1,89.0,9.3,0,0.8,30.1,3.0,Si,No,Si
5051,nubes dispersas,19.4,10.0,54.0,0.0,0,16.1,30.0,,No,No,No
2310,parcialmente nublado,14.4,12.2,87.0,,0,16.1,29.8,0.3,No,No,No
69,despejado,10.6,-1.1,44.0,18.5,230,16.1,29.6,,No,No,No
4440,nublado,-0.6,-4.4,76.0,0.0,0,16.1,29.7,,No,No,No
3909,despejado,-17.8,-28.3,41.0,11.1,0,16.1,30.5,,No,No,No
5557,desconocido,14.4,3.3,47.0,7.4,0,,30.1,,No,No,No
7369,nublado,5.6,3.3,85.0,13.0,250,12.9,30.0,,No,No,No
3009,parcialmente nublado,8.3,0.0,56.0,11.1,300,16.1,30.0,,No,No,No
8175,despejado,-1.1,-13.9,38.0,16.7,310,16.1,30.4,,No,No,No
5928,nublado,8.9,1.1,58.0,13.0,270,16.1,29.3,,No,No,No
6324,nublado,10.0,6.7,80.0,13.0,70,12.9,29.8,,No,No,No
6135,bruma,23.9,18.3,71.0,5.6,0,9.7,30.0,,No,No,No
3060,despejado,20.0,10.6,55.0,20.4,60,16.1,30.3,,No,No,No
3273,despejado,10.0,-5.0,35.0,9.3,0,16.1,30.1,,No,No,No
5895,llovizna,3.3,1.7,89.0,24.1,80,2.8,30.0,0.3,No,Si,No
7637,despejado,0.0,-11.7,42.0,7.4,300,16.1,30.4,,No,No,No
6366,nublado,11.1,-0.6,45.0,7.4,0,16.1,30.1,,No,No,No
3277,nublado,5.0,-6.7,43.0,9.3,260,16.1,29.8,,No,No,No
5718,nieve ligera,-1.0,-3.0,86.0,7.4,0,4.0,30.1,0.5,No,No,Si
4889,nublado,9.4,-2.2,44.0,0.0,0,16.1,30.1,,No,No,No
5193,nublado,1.1,-0.6,89.0,13.0,60,3.2,30.2,0.0,No,No,No
1406,despejado,0.6,-13.9,34.0,0.0,0,16.1,30.4,,No,No,No
6361,desconocido,19.4,8.3,49.0,0.0,0,16.1,29.9,,No,No,No
957,nublado,13.3,11.1,87.0,7.4,50,11.3,29.9,1.0,No,No,No
3565,nublado,25.6,20.0,71.0,9.3,300,16.1,29.8,,No,No,No
965,nublado,4.4,-14.4,25.0,11.1,50,16.1,30.1,,No,No,No
3018,parcialmente nublado,23.9,20.0,79.0,11.1,0,16.1,29.9,,No,No,No
6410,nubes dispersas,22.8,18.9,79.0,11.1,0,11.3,30.0,,No,No,No
2028,nublado,9.4,7.2,86.0,13.0,70,16.1,29.8,0.8,No,No,No
343,principalmente_nublado,6.7,-6.1,40.0,,0,16.1,30.2,,No,No,No
1781,llovizna,15.0,7.2,60.0,5.6,0,12.9,30.0,0.0,No,Si,No
1509,despejado,21.7,13.9,61.0,5.6,0,16.1,30.2,,No,No,No
3972,despejado,27.2,13.9,44.0,11.1,0,16.1,30.0,,No,No,No
1201,despejado,3.3,-13.3,29.0,14.8,40,16.1,30.1,,No,No,No
858,despejado,20.0,12.8,63.0,5.6,0,16.1,30.1,,No,No,No
8416,nublado,19.4,18.3,93.0,11.1,160,3.2,29.8,,No,No,No
1432,nublado,0.0,-9.4,50.0,9.3,0,16.1,30.1,,No,No,No
2083,parcialmente nublado,1.7,-7.8,50.0,14.8,60,16.1,29.9,,No,No,No
7550,despejado,21.7,14.4,63.0,5.6,0,16.1,30.1,,No,No,No
3724,desconocido,19.0,-4.0,21.0,,0,,,,No,No,No
7567,despejado,21.7,-2.2,20.0,11.1,280,16.1,29.9,,No,No,No
2572,nublado,7.8,-2.2,50.0,18.5,290,16.1,29.9,,No,No,No
8091,parcialmente nublado,19.4,17.8,90.0,11.1,0,8.0,29.7,,No,No,No
522,nublado,12.8,0.6,43.0,18.5,290,16.1,29.6,,No,No,No
7339,nubes dispersas,2.2,-12.8,33.0,18.5,50,16.1,30.1,,No,No,No
3927,parcialmente nublado,12.8,3.9,55.0,,0,16.1,29.4,,No,No,No
6427,despejado,19.4,15.0,76.0,11.1,50,16.1,30.2,,No,No,No
5133,nublado,3.9,-3.9,57.0,13.0,310,16.1,30.0,,No,No,No
7231,nublado,25.6,16.1,56.0,7.4,0,14.5,30.2,,No,No,No
7378,desconocido,14.0,1.3,42.0,,0,,,,No,No,No
1971,nublado,13.3,9.4,77.0,9.3,70,16.1,29.9,,No,No,No
6027,bruma,16.7,13.3,80.0,7.4,250,8.0,30.0,,No,No,No
2327,lluvia,5.0,3.3,89.0,16.7,70,2.8,29.9,0.0,No,Si,No
3421,parcialmente nublado,21.7,10.0,47.0,14.8,320,16.1,29.8,,No,No,No
6915,despejado,23.3,10.6,45.0,7.4,0,16.1,29.9,,No,No,No
5493,despejado,5.6,-8.3,37.0,13.0,290,16.1,29.7,,No,No,No
518,nieve ligera,-0.6,-3.9,79.0,9.3,70,2.0,30.1,0.0,No,No,Si
4437,nublado,13.3,7.2,67.0,9.3,0,16.1,30.3,,No,No,No
4338,despejado,14.4,2.2,44.0,7.4,310,16.1,30.2,,No,No,No
2957,despejado,0.0,-12.2,40.0,13.0,300,16.1,29.8,,No,No,No
8320,nublado,12.2,8.3,77.0,16.7,170,14.5,30.0,,No,No,No
2545,despejado,16.7,3.3,41.0,9.3,240,16.1,30.2,,No,No,No
1688,despejado,21.7,15.6,68.0,0.0,0,16.1,30.1,,No,No,No
6724,despejado,26.7,20.6,69.0,5.6,0,12.9,29.7,,No,No,No
8433,nubes dispersas,17.8,6.1,46.0,7.4,0,16.1,29.9,,No,No,No
7034,nublado,4.4,2.8,89.0,16.7,80,2.4,29.9,0.3,No,No,No
5064,despejado,21.7,16.1,70.0,9.3,290,12.9,29.7,,No,No,No
3367,nublado,19.4,3.3,34.0,0.0,0,16.1,30.1,,No,No,No
5820,despejado,3.9,-2.8,62.0,7.4,250,16.1,30.2,,No,No,No
4264,nublado,19.4,3.3,34.0,0.0,0,16.1,30.1,,No,No,No
6017,llovizna,11.7,9.4,86.0,14.8,70,4.8,29.7,1.0,No,Si,No
3417,nublado,10.0,8.9,93.0,5.6,0,9.7,29.8,,No,No,No
3539,nublado,8.9,2.8,66.0,9.3,180,16.1,29.7,,No,No,No
6158,llovizna,10.6,8.9,89.0,27.8,170,2.0,29.8,2.5,No,Si,No
8077,despejado,15.0,9.4,69.0,0.0,0,14.5,30.2,,No,No,No
8164,nublado,8.9,3.9,71.0,7.4,0,16.1,30.2,,No,No,No
7134,lluvia,6.1,4.4,89.0,13.0,80,2.8,29.8,2.5,No,Si,No
1410,bruma,15.0,10.6,75.0,5.6,260,9.7,29.9,,No,No,No
3513,despejado,12.8,6.1,64.0,5.6,310,16.1,29.8,,No,No,No
7926,parcialmente nublado,28.3,17.8,53.0,5.6,0,12.9,29.9,,No,No,No
6825,despejado,13.9,-0.6,37.0,14.8,250,16.1,29.8,,No,No,No
3082,despejado,6.1,-10.0,31.0,20.4,310,16.1,29.9,,No,No,No
4472,nublado,8.9,5.0,77.0,9.3,0,16.1,29.7,,No,No,No
7775,despejado,-9.4,-26.7,24.0,7.4,0,16.1,30.5,,No,No,No
2280,despejado,18.9,9.4,54.0,11.1,0,16.1,30.2,,No,No,No
4733,parcialmente nublado,10.0,3.3,63.0,,0,16.1,29.5,,No,No,No
2647,parcialmente nublado,21.1,19.4,90.0,5.6,0,8.0,29.6,,No,No,No
6631,despejado,1.7,-10.0,42.0,0.0,0,16.1,30.1,,No,No,No
1803,parcialmente nublado,7.8,-12.8,22.0,7.4,40,16.1,30.1,,No,No,No
6314,despejado,10.0,-2.2,43.0,16.7,40,16.1,30.3,,No,No,No
3179,nubes dispersas,24.4,18.9,71.0,11.1,0,14.5,29.9,,No,No,No
6746,despejado,23.0,12.0,50.0,13.0,260,16.1,30.1,,No,No,No
6981,principalmente_nublado,7.2,-3.3,48.0,16.7,310,16.1,30.1,,No,No,No
1520,desconocido,13.9,13.5,97.0,,0,,,,No,No,No
1247,despejado,12.8,-2.8,34.0,16.7,30,16.1,30.0,,No,No,No
1179,despejado,12.8,1.1,45.0,13.0,200,16.1,30.0,,No,No,No
1351,despejado,9.4,-5.6,35.0,16.7,250,16.1,30.0,,No,No,No
7890,llovizna,7.2,5.0,86.0,11.1,0,6.4,29.7,1.3,No,Si,No
6193,llovizna,12.2,10.0,86.0,13.0,180,2.8,30.0,1.0,No,Si,No
2435,despejado,7.2,0.6,63.0,16.7,60,16.1,30.4,,No,No,No
7479,nublado,12.8,11.7,93.0,22.2,180,8.0,29.9,,No,No,No
8002,nublado,3.9,0.0,76.0,18.5,60,16.1,30.3,,No,No,No
5142,desconocido,20.6,8.3,45.0,18.5,310,16.1,29.8,,No,No,No
1707,nubes dispersas,6.1,1.1,71.0,7.4,180,16.1,30.4,,No,No,No
3382,llovizna,8.9,7.2,89.0,24.1,80,4.8,29.7,3.0,No,Si,No
8414,despejado,15.0,6.1,55.0,7.4,280,16.1,29.9,,No,No,No
2332,despejado,23.9,10.6,43.0,11.1,40,16.1,30.1,,No,No,No
818,principalmente_nublado,8.3,-1.1,52.0,11.1,250,16.1,29.9,,No,No,No
4515,despejado,20.0,14.4,70.0,0.0,0,14.5,30.1,,No,No,No
4860,despejado,21.1,7.8,42.0,0.0,0,16.1,30.0,,No,No,No
3138,llovizna,3.9,2.2,89.0,16.7,70,2.8,30.0,0.5,No,Si,No
1439,despejado,16.1,7.2,56.0,0.0,0,16.1,30.3,,No,No,No
997,nublado,8.9,3.9,71.0,14.8,140,16.1,30.2,,No,No,No
3023,despejado,26.0,9.0,34.0,16.7,270,16.1,30.0,,No,No,No
6901,despejado,1.7,-5.0,61.0,11.1,290,16.1,30.2,,No,No,No
5777,despejado,17.2,3.9,41.0,11.1,0,16.1,30.2,,No,No,No
2149,nublado,13.9,8.9,72.0,0.0,0,11.3,29.9,,No,No,No
357,despejado,26.1,12.2,42.0,,0,16.1,29.8,,No,No,No
1055,despejado,10.6,-10.0,23.0,,0,16.1,30.0,,No,No,No
4176,nublado,10.0,6.1,77.0,9.3,0,16.1,29.8,,No,No,No
4309,despejado,6.1,-11.7,27.0,22.2,60,16.1,30.1,,No,No,No
5277,despejado,13.3,-5.6,27.0,0.0,0,16.1,30.3,,No,No,No
7732,principalmente_nublado,-1.7,-15.0,36.0,9.3,0,16.1,30.2,,No,No,No
7277,parcialmente nublado,2.2,-7.8,48.0,13.0,320,16.1,29.7,,No,No,No
6842,despejado,-2.2,-11.7,49.0,0.0,0,16.1,30.1,,No,No,No
